raceId,driverId,lap,position,time,milliseconds
989,20,4,3,1:29.610,89610
989,20,3,3,1:30.177,90177
989,20,2,3,1:30.562,90562
989,20,1,3,1:36.194,96194
989,8,58,3,1:27.423,87423
989,8,57,3,1:26.373,86373
989,8,56,3,1:26.546,86546
989,8,55,3,1:26.381,86381
989,8,54,3,1:26.804,86804
989,8,53,3,1:26.811,86811
989,8,52,3,1:27.644,87644
989,8,51,3,1:27.396,87396
989,8,50,3,1:27.045,87045
989,8,49,3,1:27.324,87324
989,8,48,3,1:27.008,87008
989,8,47,3,1:27.366,87366
989,8,46,3,1:27.288,87288
989,8,45,3,1:27.044,87044
989,8,44,3,1:27.196,87196
989,8,43,3,1:27.088,87088
989,8,42,3,1:27.115,87115
989,8,41,3,1:27.180,87180
989,8,40,3,1:27.043,87043
989,8,39,3,1:27.406,87406
989,8,38,3,1:27.705,87705
989,8,37,3,1:27.633,87633
989,8,36,3,1:27.466,87466
989,8,35,3,1:27.719,87719
989,8,34,3,1:27.977,87977
989,8,33,3,1:28.082,88082
989,8,32,3,1:28.672,88672
989,8,31,3,2:17.278,137278
989,8,30,3,2:16.138,136138
989,8,29,3,2:07.864,127864
989,8,28,3,2:04.658,124658
989,8,27,3,2:05.438,125438
989,8,26,3,1:59.547,119547
989,8,25,3,1:28.751,88751
989,8,24,3,1:28.465,88465
989,8,23,3,1:28.704,88704
989,8,22,3,1:28.557,88557
989,8,21,3,1:28.763,88763
989,8,20,3,1:28.836,88836
989,8,19,3,1:32.537,92537
989,8,18,3,1:45.858,105858
989,8,17,2,1:28.216,88216
989,8,16,2,1:27.982,87982
989,8,15,2,1:28.457,88457
989,8,14,2,1:28.313,88313
989,8,13,2,1:28.429,88429
989,8,12,2,1:28.817,88817
989,8,11,2,1:28.485,88485
989,8,10,2,1:28.906,88906
989,8,9,2,1:29.003,89003
989,8,8,2,1:29.593,89593
989,8,7,2,1:29.944,89944
989,8,6,2,1:30.432,90432
989,8,5,2,1:29.740,89740
989,8,4,2,1:29.550,89550
989,8,3,2,1:29.856,89856
989,8,2,2,1:30.266,90266
989,8,1,2,1:35.474,95474
989,1,58,2,1:27.942,87942
989,1,57,2,1:28.048,88048
989,1,56,2,1:27.729,87729
989,1,55,2,1:27.801,87801
989,1,54,2,1:27.972,87972
989,1,53,2,1:27.778,87778
989,1,52,2,1:26.511,86511
989,1,51,2,1:26.647,86647
989,1,50,2,1:26.444,86444
989,1,49,2,1:26.656,86656
989,1,48,2,1:26.548,86548
989,1,47,2,1:29.084,89084
989,1,46,2,1:26.523,86523
989,1,45,2,1:26.898,86898
989,1,44,2,1:27.028,87028
989,1,43,2,1:26.882,86882
989,1,42,2,1:27.161,87161
989,1,41,2,1:26.843,86843
989,1,40,2,1:26.880,86880
989,1,39,2,1:26.889,86889
989,1,38,2,1:27.166,87166
989,1,37,2,1:27.481,87481
989,1,36,2,1:27.310,87310
989,1,35,2,1:27.043,87043
989,1,34,2,1:27.582,87582
989,1,33,2,1:27.976,87976
989,1,32,2,1:27.901,87901
989,1,31,2,2:17.887,137887
989,1,30,2,2:16.728,136728
989,1,29,2,2:13.148,133148
989,1,28,2,2:02.992,122992
989,1,27,2,2:07.130,127130
989,1,26,2,1:57.688,117688
989,1,25,2,1:28.681,88681
989,1,24,2,1:28.390,88390
989,1,23,2,1:28.228,88228
989,1,22,2,1:28.821,88821
989,1,21,2,1:27.954,87954
989,1,20,2,1:32.966,92966
989,1,19,2,1:45.050,105050
989,1,18,1,1:27.852,87852
989,1,17,1,1:27.753,87753
989,1,16,1,1:28.137,88137
989,1,15,1,1:28.248,88248
989,1,14,1,1:28.098,88098
989,1,13,1,1:28.535,88535
989,1,12,1,1:28.329,88329
989,1,11,1,1:28.861,88861
989,1,10,1,1:28.884,88884
989,1,9,1,1:29.070,89070
989,1,8,1,1:29.092,89092
989,1,7,1,1:30.020,90020
989,1,6,1,1:30.113,90113
989,1,5,1,1:29.161,89161
989,1,4,1,1:29.473,89473
989,1,3,1,1:29.809,89809
989,1,2,1,1:30.265,90265
989,1,1,1,1:34.233,94233
990,815,56,12,1:38.383,98383
990,815,55,12,1:38.611,98611
990,815,54,12,1:37.929,97929
990,815,53,12,1:36.595,96595
990,815,52,12,1:36.512,96512
990,815,51,12,1:36.369,96369
990,815,50,12,1:35.877,95877
990,815,49,12,1:35.948,95948
990,815,48,12,1:35.918,95918
990,815,47,12,1:35.619,95619
990,815,46,12,1:35.739,95739
990,815,45,12,1:39.222,99222
990,815,44,13,1:35.753,95753
990,815,43,13,1:36.027,96027
990,815,42,14,1:36.115,96115
990,815,41,14,1:35.643,95643
990,815,40,14,1:35.332,95332
990,815,39,14,1:35.301,95301
990,815,38,14,1:35.333,95333
990,815,37,14,1:35.451,95451
990,815,36,14,1:35.198,95198
990,815,35,15,1:35.075,95075
990,815,34,16,1:35.247,95247
990,815,33,16,1:55.397,115397
990,815,32,12,1:40.363,100363
990,815,31,11,1:37.813,97813
990,815,30,12,1:37.740,97740
990,815,29,12,1:38.656,98656
990,815,28,12,1:38.569,98569
990,815,27,12,1:37.927,97927
990,815,26,12,1:38.571,98571
990,815,25,11,1:37.566,97566
990,815,24,11,1:37.485,97485
990,815,23,12,1:37.311,97311
990,815,22,12,1:37.294,97294
990,815,21,12,1:37.215,97215
990,815,20,14,1:38.119,98119
990,815,19,15,1:38.805,98805
990,815,18,16,1:37.997,97997
990,815,17,16,1:38.115,98115
990,815,16,16,1:37.520,97520
990,815,15,17,1:37.338,97338
990,815,14,17,1:37.326,97326
990,815,13,17,1:38.095,98095
990,815,12,16,1:36.156,96156
990,815,11,16,1:35.832,95832
990,815,10,18,1:55.936,115936
990,815,9,15,1:41.242,101242
990,815,8,15,1:37.341,97341
990,815,7,15,1:37.067,97067
990,815,6,16,1:39.659,99659
990,815,5,16,1:37.632,97632
990,815,4,17,1:50.919,110919
990,815,3,18,2:07.478,127478
990,815,2,18,1:54.751,114751
990,815,1,20,1:49.038,109038
990,845,56,17,1:36.820,96820
990,845,55,17,1:37.680,97680
990,845,54,17,1:38.146,98146
990,845,53,17,1:36.379,96379
990,845,52,17,1:36.686,96686
990,845,51,17,1:36.274,96274
990,845,50,17,1:35.674,95674
990,845,49,17,1:35.636,95636
990,845,48,17,1:35.381,95381
990,845,47,17,1:35.397,95397
990,845,46,17,1:35.356,95356
990,845,45,17,1:34.981,94981
990,845,44,17,1:35.005,95005
990,845,43,17,1:34.646,94646
990,845,42,17,1:34.563,94563
990,845,41,17,1:56.951,116951
990,845,40,15,1:39.484,99484
990,845,39,15,1:36.758,96758
990,845,38,15,1:36.818,96818
990,845,37,15,1:37.113,97113
990,845,36,15,1:38.284,98284
990,845,35,16,1:36.594,96594
990,845,34,17,1:36.928,96928
990,845,33,17,1:37.036,97036
990,845,32,17,1:37.242,97242
990,845,31,17,1:40.170,100170
990,845,30,17,1:37.724,97724
990,845,29,18,1:38.768,98768
990,845,28,18,1:36.805,96805
990,845,27,18,1:36.900,96900
990,845,26,18,1:36.771,96771
990,845,25,18,1:36.450,96450
990,845,24,18,1:35.857,95857
990,845,23,18,1:57.826,117826
990,845,22,16,1:43.477,103477
990,845,21,15,1:41.213,101213
990,845,20,13,1:40.980,100980
990,845,19,11,1:38.571,98571
990,845,18,12,1:38.682,98682
990,845,17,12,1:39.416,99416
990,845,16,12,1:40.043,100043
990,845,15,12,1:39.007,99007
990,845,14,13,1:38.515,98515
990,845,13,14,1:38.039,98039
990,845,12,14,1:37.953,97953
990,845,11,14,1:38.073,98073
990,845,10,15,1:38.682,98682
990,845,9,17,1:38.916,98916
990,845,8,17,1:39.236,99236
990,845,7,17,1:39.472,99472
990,845,6,17,1:39.266,99266
990,845,5,17,1:39.520,99520
990,845,4,16,1:51.385,111385
990,845,3,17,2:07.036,127036
990,845,2,17,1:54.985,114985
990,845,1,19,1:48.105,108105
990,838,56,8,1:36.089,96089
990,838,55,8,1:36.127,96127
990,838,54,8,1:37.702,97702
990,838,53,8,1:35.820,95820
990,838,52,8,1:35.772,95772
990,838,51,9,1:36.084,96084
990,838,50,9,1:36.450,96450
990,838,49,9,1:36.318,96318
990,838,48,9,1:36.248,96248
990,838,47,9,1:37.625,97625
990,838,46,9,1:35.839,95839
990,838,45,9,1:35.371,95371
990,838,44,9,1:35.758,95758
990,838,43,9,1:35.643,95643
990,838,42,9,1:35.841,95841
990,838,41,9,1:35.507,95507
990,838,40,10,1:36.387,96387
990,838,39,10,1:37.399,97399
990,838,38,10,1:35.779,95779
990,838,37,10,1:36.232,96232
990,838,36,10,1:36.244,96244
990,838,35,12,1:36.108,96108
990,838,34,12,1:35.630,95630
990,838,33,12,1:35.943,95943
990,838,32,13,1:35.367,95367
990,838,31,13,1:35.440,95440
990,838,30,15,1:35.131,95131
990,838,29,15,1:55.531,115531
990,838,28,10,1:39.693,99693
990,838,27,9,1:37.288,97288
990,838,26,9,1:37.433,97433
990,838,25,9,1:37.476,97476
990,838,24,9,1:37.293,97293
990,838,23,10,1:37.285,97285
990,838,22,10,1:37.328,97328
990,838,21,10,1:37.336,97336
990,838,20,11,1:37.241,97241
990,838,19,12,1:38.163,98163
990,838,18,13,1:37.985,97985
990,838,17,14,1:37.538,97538
990,838,16,15,1:37.359,97359
990,838,15,16,1:37.306,97306
990,838,14,16,1:37.214,97214
990,838,13,16,1:36.219,96219
990,838,12,17,1:36.076,96076
990,838,11,17,1:56.832,116832
990,838,10,14,1:40.646,100646
990,838,9,13,1:38.048,98048
990,838,8,13,1:37.955,97955
990,838,7,13,1:38.060,98060
990,838,6,14,1:37.755,97755
990,838,5,14,1:37.953,97953
990,838,4,15,1:50.675,110675
990,838,3,15,2:07.012,127012
990,838,2,16,1:55.069,115069
990,838,1,18,1:47.506,107506
990,844,56,14,1:36.046,96046
990,844,55,14,1:35.908,95908
990,844,54,14,1:35.353,95353
990,844,53,14,1:35.327,95327
990,844,52,14,1:35.736,95736
990,844,51,14,1:35.711,95711
990,844,50,14,1:35.539,95539
990,844,49,14,1:35.744,95744
990,844,48,14,1:35.517,95517
990,844,47,14,1:35.472,95472
990,844,46,14,1:35.728,95728
990,844,45,15,1:35.787,95787
990,844,44,15,1:35.739,95739
990,844,43,15,1:35.352,95352
990,844,42,15,1:35.211,95211
990,844,41,15,1:35.075,95075
990,844,40,16,1:35.058,95058
990,844,39,16,1:35.524,95524
990,844,38,16,1:35.075,95075
990,844,37,16,1:35.457,95457
990,844,36,16,1:36.474,96474
990,844,35,18,1:57.016,117016
990,844,34,15,1:42.740,102740
990,844,33,15,1:39.341,99341
990,844,32,14,1:38.226,98226
990,844,31,14,1:39.084,99084
990,844,30,14,1:38.194,98194
990,844,29,14,1:38.168,98168
990,844,28,15,1:39.056,99056
990,844,27,14,1:38.384,98384
990,844,26,15,1:38.902,98902
990,844,25,14,1:38.294,98294
990,844,24,14,1:37.877,97877
990,844,23,15,1:37.927,97927
990,844,22,15,1:37.938,97938
990,844,21,16,1:39.585,99585
990,844,20,16,1:40.300,100300
990,844,19,14,1:39.188,99188
990,844,18,15,1:39.983,99983
990,844,17,13,1:39.154,99154
990,844,16,14,1:39.881,99881
990,844,15,14,1:39.169,99169
990,844,14,14,1:38.338,98338
990,844,13,15,1:37.768,97768
990,844,12,15,1:37.671,97671
990,844,11,15,1:37.595,97595
990,844,10,17,1:37.686,97686
990,844,9,18,1:37.514,97514
990,844,8,18,1:37.538,97538
990,844,7,18,1:37.330,97330
990,844,6,18,1:36.615,96615
990,844,5,18,1:36.911,96911
990,844,4,18,2:05.593,125593
990,844,3,16,2:08.581,128581
990,844,2,15,1:54.239,114239
990,844,1,17,1:46.956,106956
990,154,56,15,1:35.324,95324
990,154,55,15,1:35.466,95466
990,154,54,15,1:35.607,95607
990,154,53,15,1:35.357,95357
990,154,52,15,1:35.373,95373
990,154,51,15,1:35.231,95231
990,154,50,15,1:35.802,95802
990,154,49,15,1:34.664,94664
990,154,48,15,1:34.491,94491
990,154,47,15,1:34.053,94053
990,154,46,15,1:56.846,116846
990,154,45,13,1:43.994,103994
990,154,44,10,1:38.800,98800
990,154,43,10,1:35.856,95856
990,154,42,10,1:38.073,98073
990,154,41,11,1:35.907,95907
990,154,40,11,1:35.821,95821
990,154,39,11,1:35.607,95607
990,154,38,11,1:35.578,95578
990,154,37,11,1:35.497,95497
990,154,36,11,1:35.489,95489
990,154,35,13,1:37.797,97797
990,154,34,13,1:35.648,95648
990,154,33,13,1:36.044,96044
990,154,32,15,1:34.578,94578
990,154,31,16,1:55.787,115787
990,154,30,10,1:40.026,100026
990,154,29,9,1:36.753,96753
990,154,28,9,1:36.531,96531
990,154,27,11,1:36.599,96599
990,154,26,11,1:36.708,96708
990,154,25,12,1:37.033,97033
990,154,24,13,1:36.937,96937
990,154,23,14,1:37.520,97520
990,154,22,14,1:37.505,97505
990,154,21,14,1:36.318,96318
990,154,20,17,1:35.492,95492
990,154,19,17,1:56.167,116167
990,154,18,8,1:41.290,101290
990,154,17,7,1:38.037,98037
990,154,16,7,1:38.193,98193
990,154,15,11,1:38.594,98594
990,154,14,12,1:38.222,98222
990,154,13,13,1:37.903,97903
990,154,12,13,1:37.817,97817
990,154,11,13,1:37.599,97599
990,154,10,13,1:37.889,97889
990,154,9,14,1:38.164,98164
990,154,8,14,1:37.986,97986
990,154,7,14,1:39.892,99892
990,154,6,13,1:37.738,97738
990,154,5,13,1:37.960,97960
990,154,4,14,1:51.907,111907
990,154,3,14,2:07.783,127783
990,154,2,14,1:53.053,113053
990,154,1,16,1:46.740,106740
990,840,56,16,1:37.543,97543
990,840,55,16,1:37.123,97123
990,840,54,16,1:37.912,97912
990,840,53,16,1:36.867,96867
990,840,52,16,1:36.688,96688
990,840,51,16,1:36.670,96670
990,840,50,16,1:36.986,96986
990,840,49,16,1:36.782,96782
990,840,48,16,1:36.457,96457
990,840,47,16,1:36.753,96753
990,840,46,16,1:37.231,97231
990,840,45,16,1:36.175,96175
990,840,44,16,1:36.259,96259
990,840,43,16,1:36.336,96336
990,840,42,16,1:35.962,95962
990,840,41,16,1:36.095,96095
990,840,40,17,1:36.048,96048
990,840,39,17,1:35.996,95996
990,840,38,17,1:36.036,96036
990,840,37,17,1:36.564,96564
990,840,36,17,1:38.149,98149
990,840,35,17,1:35.984,95984
990,840,34,18,1:35.589,95589
990,840,33,18,1:35.562,95562
990,840,32,18,1:35.266,95266
990,840,31,18,1:56.614,116614
990,840,30,18,1:42.258,102258
990,840,29,17,1:38.890,98890
990,840,28,17,1:39.199,99199
990,840,27,16,1:38.414,98414
990,840,26,17,1:38.223,98223
990,840,25,17,1:38.311,98311
990,840,24,17,1:38.029,98029
990,840,23,17,1:37.785,97785
990,840,22,18,1:38.770,98770
990,840,21,17,1:38.080,98080
990,840,20,18,1:37.497,97497
990,840,19,18,1:37.621,97621
990,840,18,18,1:37.670,97670
990,840,17,18,1:37.657,97657
990,840,16,18,1:37.940,97940
990,840,15,18,1:37.851,97851
990,840,14,18,1:37.873,97873
990,840,13,18,1:37.083,97083
990,840,12,18,1:36.820,96820
990,840,11,18,2:05.541,125541
990,840,10,16,1:41.617,101617
990,840,9,16,1:38.943,98943
990,840,8,16,1:38.971,98971
990,840,7,16,1:38.966,98966
990,840,6,15,1:39.953,99953
990,840,5,15,1:40.335,100335
990,840,4,13,1:52.214,112214
990,840,3,13,2:07.780,127780
990,840,2,13,1:52.892,112892
990,840,1,15,1:46.109,106109
990,828,56,9,1:37.338,97338
990,828,55,9,1:36.607,96607
990,828,54,9,1:36.571,96571
990,828,53,9,1:38.152,98152
990,828,52,9,1:37.898,97898
990,828,51,8,1:36.300,96300
990,828,50,8,1:36.239,96239
990,828,49,8,1:36.399,96399
990,828,48,8,1:38.546,98546
990,828,47,8,1:36.328,96328
990,828,46,8,1:36.364,96364
990,828,45,8,1:36.560,96560
990,828,44,8,1:38.989,98989
990,828,43,7,1:36.385,96385
990,828,42,7,1:37.155,97155
990,828,41,6,1:36.386,96386
990,828,40,6,1:36.346,96346
990,828,39,8,1:36.179,96179
990,828,38,8,1:35.985,95985
990,828,37,8,1:36.198,96198
990,828,36,8,1:35.911,95911
990,828,35,9,1:38.532,98532
990,828,34,10,1:36.841,96841
990,828,33,10,1:36.217,96217
990,828,32,10,1:36.281,96281
990,828,31,10,1:36.100,96100
990,828,30,11,1:36.142,96142
990,828,29,11,1:36.071,96071
990,828,28,13,1:37.632,97632
990,828,27,13,1:35.814,95814
990,828,26,13,1:35.093,95093
990,828,25,15,1:35.461,95461
990,828,24,15,1:57.423,117423
990,828,23,9,1:42.242,102242
990,828,22,6,1:38.066,98066
990,828,21,6,1:37.977,97977
990,828,20,7,1:38.824,98824
990,828,19,6,1:38.166,98166
990,828,18,6,1:38.058,98058
990,828,17,6,1:37.824,97824
990,828,16,6,1:38.193,98193
990,828,15,10,1:38.088,98088
990,828,14,11,1:38.226,98226
990,828,13,12,1:38.267,98267
990,828,12,12,1:38.380,98380
990,828,11,12,1:38.067,98067
990,828,10,12,1:38.124,98124
990,828,9,12,1:37.928,97928
990,828,8,12,1:37.984,97984
990,828,7,12,1:37.864,97864
990,828,6,12,1:38.181,98181
990,828,5,12,1:38.608,98608
990,828,4,12,1:53.274,113274
990,828,3,12,2:06.985,126985
990,828,2,12,1:52.170,112170
990,828,1,14,1:45.617,105617
990,832,56,11,1:38.063,98063
990,832,55,11,1:38.570,98570
990,832,54,11,1:38.380,98380
990,832,53,10,1:37.241,97241
990,832,52,10,1:36.597,96597
990,832,51,10,1:36.445,96445
990,832,50,10,1:36.242,96242
990,832,49,10,1:37.770,97770
990,832,48,10,1:36.107,96107
990,832,47,10,1:36.117,96117
990,832,46,10,1:36.062,96062
990,832,45,10,1:35.770,95770
990,832,44,11,1:36.655,96655
990,832,43,11,1:35.878,95878
990,832,42,12,1:35.995,95995
990,832,41,12,1:36.031,96031
990,832,40,12,1:35.803,95803
990,832,39,12,1:37.944,97944
990,832,38,12,1:35.858,95858
990,832,37,12,1:35.825,95825
990,832,36,12,1:35.689,95689
990,832,35,14,1:35.535,95535
990,832,34,14,1:37.110,97110
990,832,33,14,1:36.503,96503
990,832,32,16,1:36.716,96716
990,832,31,15,1:35.907,95907
990,832,30,16,1:36.195,96195
990,832,29,16,1:35.548,95548
990,832,28,16,1:36.610,96610
990,832,27,17,1:55.865,115865
990,832,26,14,1:40.446,100446
990,832,25,13,1:38.374,98374
990,832,24,12,1:37.529,97529
990,832,23,13,1:37.410,97410
990,832,22,13,1:37.332,97332
990,832,21,13,1:37.275,97275
990,832,20,15,1:38.444,98444
990,832,19,16,1:37.078,97078
990,832,18,17,1:35.939,95939
990,832,17,17,1:57.745,117745
990,832,16,8,1:40.981,100981
990,832,15,8,1:38.117,98117
990,832,14,10,1:38.130,98130
990,832,13,11,1:38.076,98076
990,832,12,11,1:38.357,98357
990,832,11,11,1:38.101,98101
990,832,10,11,1:38.136,98136
990,832,9,11,1:37.981,97981
990,832,8,11,1:37.991,97991
990,832,7,11,1:37.921,97921
990,832,6,11,1:38.012,98012
990,832,5,11,1:38.483,98483
990,832,4,11,1:53.417,113417
990,832,3,11,2:07.230,127230
990,832,2,11,1:51.638,111638
990,832,1,13,1:45.131,105131
990,843,56,13,1:38.170,98170
990,843,55,13,1:37.964,97964
990,843,54,13,1:36.015,96015
990,843,53,13,1:35.102,95102
990,843,52,13,1:35.445,95445
990,843,51,13,1:34.989,94989
990,843,50,13,1:35.310,95310
990,843,49,13,1:34.891,94891
990,843,48,13,1:34.972,94972
990,843,47,13,1:35.180,95180
990,843,46,13,1:34.989,94989
990,843,45,14,1:34.978,94978
990,843,44,14,1:34.689,94689
990,843,43,14,1:55.682,115682
990,843,42,11,1:40.358,100358
990,843,41,10,1:38.183,98183
990,843,40,9,1:38.243,98243
990,843,39,9,1:36.744,96744
990,843,38,9,1:36.647,96647
990,843,37,9,1:36.458,96458
990,843,36,9,1:36.400,96400
990,843,35,11,1:36.668,96668
990,843,34,11,1:36.693,96693
990,843,33,11,1:36.054,96054
990,843,32,11,1:37.479,97479
990,843,31,12,1:36.581,96581
990,843,30,13,1:36.359,96359
990,843,29,13,1:36.302,96302
990,843,28,14,1:36.432,96432
990,843,27,15,1:36.443,96443
990,843,26,16,1:36.152,96152
990,843,25,16,1:36.565,96565
990,843,24,16,1:36.442,96442
990,843,23,16,1:36.252,96252
990,843,22,17,1:35.894,95894
990,843,21,18,2:10.979,130979
990,843,20,6,1:40.643,100643
990,843,19,5,1:37.988,97988
990,843,18,5,1:38.282,98282
990,843,17,5,1:37.965,97965
990,843,16,5,1:38.070,98070
990,843,15,7,1:38.136,98136
990,843,14,9,1:38.382,98382
990,843,13,10,1:38.279,98279
990,843,12,10,1:38.157,98157
990,843,11,10,1:38.050,98050
990,843,10,10,1:37.907,97907
990,843,9,10,1:37.954,97954
990,843,8,10,1:37.931,97931
990,843,7,10,1:37.895,97895
990,843,6,10,1:37.951,97951
990,843,5,10,1:38.427,98427
990,843,4,10,1:54.140,114140
990,843,3,10,2:06.814,126814
990,843,2,10,1:51.224,111224
990,843,1,12,1:44.598,104598
990,830,3,19,2:08.112,128112
990,830,2,19,2:57.106,177106
990,830,1,11,1:43.654,103654
990,1,57,3,1:34.992,94992
990,1,56,3,1:34.122,94122
990,1,55,3,1:34.558,94558
990,1,54,3,1:34.950,94950
990,1,53,3,1:34.829,94829
990,1,52,3,1:33.987,93987
990,1,51,3,1:33.953,93953
990,1,50,3,1:34.671,94671
990,1,49,3,1:35.385,95385
990,1,48,3,1:35.012,95012
990,1,47,3,1:35.073,95073
990,1,46,3,1:37.091,97091
990,1,45,3,1:34.940,94940
990,1,44,3,1:34.784,94784
990,1,43,3,1:34.540,94540
990,1,42,3,1:34.444,94444
990,1,41,3,1:34.678,94678
990,1,40,3,1:34.191,94191
990,1,39,3,1:34.377,94377
990,1,38,3,1:34.292,94292
990,1,37,3,1:35.084,95084
990,1,36,3,1:34.357,94357
990,1,35,4,1:34.309,94309
990,1,34,4,1:34.424,94424
990,1,33,4,1:34.373,94373
990,1,32,4,1:34.376,94376
990,1,31,4,1:34.421,94421
990,1,30,4,1:34.595,94595
990,1,29,4,1:34.274,94274
990,1,28,4,1:34.126,94126
990,1,27,4,1:54.547,114547
990,1,26,3,1:40.383,100383
990,1,25,1,1:36.927,96927
990,1,24,1,1:36.373,96373
990,1,23,1,1:36.113,96113
990,1,22,1,1:36.046,96046
990,1,21,1,1:36.174,96174
990,1,20,2,1:35.978,95978
990,1,19,3,1:36.276,96276
990,1,18,4,1:36.127,96127
990,1,17,4,1:36.153,96153
990,1,16,4,1:36.054,96054
990,1,15,4,1:36.089,96089
990,1,14,4,1:36.350,96350
990,1,13,4,1:36.254,96254
990,1,12,4,1:35.866,95866
990,1,11,4,1:35.766,95766
990,1,10,4,1:36.253,96253
990,1,9,4,1:35.861,95861
990,1,8,4,1:35.436,95436
990,1,7,5,1:36.551,96551
990,1,6,5,1:35.913,95913
990,1,5,6,1:36.932,96932
990,1,4,9,1:53.636,113636
990,1,3,9,2:08.522,128522
990,1,2,9,1:49.218,109218
990,1,1,10,1:43.446,103446
990,4,56,7,1:50.723,110723
990,4,55,7,1:34.971,94971
990,4,54,7,1:34.837,94837
990,4,53,7,1:34.935,94935
990,4,52,7,1:34.567,94567
990,4,51,7,1:34.838,94838
990,4,50,7,1:34.375,94375
990,4,49,7,1:34.224,94224
990,4,48,7,1:34.314,94314
990,4,47,7,1:34.168,94168
990,4,46,7,1:34.615,94615
990,4,45,7,1:35.520,95520
990,4,44,7,1:35.739,95739
990,4,43,8,1:35.495,95495
990,4,42,8,1:35.695,95695
990,4,41,8,1:35.340,95340
990,4,40,8,1:55.063,115063
990,4,39,6,1:39.378,99378
990,4,38,5,1:36.362,96362
990,4,37,5,1:36.389,96389
990,4,36,5,1:37.010,97010
990,4,35,6,1:36.544,96544
990,4,34,7,1:36.425,96425
990,4,33,7,1:36.456,96456
990,4,32,7,1:37.045,97045
990,4,31,7,1:36.716,96716
990,4,30,7,1:36.382,96382
990,4,29,7,1:36.472,96472
990,4,28,7,1:36.568,96568
990,4,27,8,1:36.351,96351
990,4,26,8,1:36.471,96471
990,4,25,8,1:36.749,96749
990,4,24,8,1:36.686,96686
990,4,23,8,1:36.863,96863
990,4,22,9,1:36.772,96772
990,4,21,9,1:36.771,96771
990,4,20,10,1:36.872,96872
990,4,19,10,1:36.767,96767
990,4,18,11,1:36.946,96946
990,4,17,11,1:36.772,96772
990,4,16,13,1:36.902,96902
990,4,15,15,1:56.239,116239
990,4,14,7,1:40.167,100167
990,4,13,8,1:37.506,97506
990,4,12,8,1:37.811,97811
990,4,11,8,1:37.609,97609
990,4,10,8,1:37.996,97996
990,4,9,8,1:37.661,97661
990,4,8,8,1:37.744,97744
990,4,7,8,1:37.653,97653
990,4,6,8,1:38.082,98082
990,4,5,8,1:38.294,98294
990,4,4,8,1:54.298,114298
990,4,3,8,2:08.668,128668
990,4,2,8,1:48.812,108812
990,4,1,9,1:42.922,102922
990,807,57,6,1:51.151,111151
990,807,56,6,1:38.195,98195
990,807,55,6,1:34.726,94726
990,807,54,6,1:34.957,94957
990,807,53,6,1:34.915,94915
990,807,52,6,1:34.862,94862
990,807,51,6,1:34.827,94827
990,807,50,6,1:34.667,94667
990,807,49,6,1:34.985,94985
990,807,48,6,1:34.808,94808
990,807,47,6,1:34.940,94940
990,807,46,6,1:35.120,95120
990,807,45,6,1:35.111,95111
990,807,44,6,1:35.208,95208
990,807,43,6,1:35.078,95078
990,807,42,6,1:35.438,95438
990,807,41,7,1:35.508,95508
990,807,40,7,1:54.638,114638
990,807,39,4,1:39.445,99445
990,807,38,4,1:36.691,96691
990,807,37,4,1:36.873,96873
990,807,36,4,1:36.906,96906
990,807,35,5,1:36.952,96952
990,807,34,6,1:36.877,96877
990,807,33,6,1:36.967,96967
990,807,32,6,1:36.667,96667
990,807,31,6,1:36.385,96385
990,807,30,6,1:36.407,96407
990,807,29,6,1:36.380,96380
990,807,28,6,1:36.147,96147
990,807,27,6,1:36.639,96639
990,807,26,7,1:36.361,96361
990,807,25,7,1:36.025,96025
990,807,24,7,1:35.761,95761
990,807,23,7,1:38.564,98564
990,807,22,8,1:37.170,97170
990,807,21,8,1:36.507,96507
990,807,20,9,1:36.753,96753
990,807,19,9,1:36.282,96282
990,807,18,10,1:36.097,96097
990,807,17,10,1:35.586,95586
990,807,16,11,1:56.761,116761
990,807,15,6,1:40.010,100010
